created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Fri Nov 03 15:38:59 +0000 2023,1720465606057836690,Triple 7 vs mini catering -- 🛩 vs 🚚 . . . 🇮🇩 Garuda Indonesia (GA/GIA) ✈️ Boeing 777-3U3 ER ✈️ PK-GII . . Engines: GE GE90-115B . . 🇮🇩 CGK-WIII on 3 May 2017 . @kfa_indonesia  @KopongNuba  @Eka_viation https://t.co/bhtKY5CdO8,0,0,1,5,in,1247583472740233216,1720465606057836690,stamaviation,https://twitter.com/stamaviation/status/1720465606057836690
Fri Nov 03 14:30:44 +0000 2023,1720448429015622065,2023/10/30成田国際空港外周にて　34R下り GAのA330 ガルーダ・インドネシア航空　A330-300 Garuda Indonesia #A330 #GarudaIndonesia https://t.co/k3j5WoVSv1,0,0,0,2,ja,2432075809,1720448429015622065,ten_koji1103,https://twitter.com/ten_koji1103/status/1720448429015622065
Fri Nov 03 14:25:44 +0000 2023,1720447171923988658,not the viral gundik garuda indonesia😭,0,0,0,0,in,1240128736705630209,1720447171923988658,luciddess,https://twitter.com/luciddess/status/1720447171923988658
Fri Nov 03 13:42:43 +0000 2023,1720436344428827020,@Strategi_Bisnis Bagaimana dengan wages expensenya? Apakah sehat keuangannya?  Atau seperti garuda indonesia yg terus merugi?  Atau sejenis startup yg hanya menunggu waktu?,0,0,0,2,in,170971387,1720293724666962269,qinkqonk,https://twitter.com/qinkqonk/status/1720436344428827020
Fri Nov 03 13:37:19 +0000 2023,1720434986674012638,Keberuntungan saya hari ini sungguh luar biasa. Menghadiri Appreciation Night Festival 2023 INACA eh dapat door prize Android TV dari @kirimaja_id anak perusahaan Garuda Indonesia Group  😃 https://t.co/5866YeEe77,1,2,0,11,in,30648872,1720434986674012638,alvinlie21,https://twitter.com/alvinlie21/status/1720434986674012638
Fri Nov 03 13:25:24 +0000 2023,1720431986718998694,"Satu lagi prestasi Meneg BUMN  Garuda Indonesia Rugi Rp 1,15 T Kuartal III/2023 https://t.co/F5uG65JSkh",0,0,0,0,in,1345745587,1720431986718998694,NikoAkmal,https://twitter.com/NikoAkmal/status/1720431986718998694
Fri Nov 03 12:14:09 +0000 2023,1720414055935140337,"Direktur Utama Garuda Indonesia Irfan Setiaputra mengatakan, penghapusan TBA ini akan membuat maskapai lebih leluasa menetapkan harga tiket. https://t.co/tctg3kfaf8",0,0,0,0,in,23343960,1720414055935140337,kompascom,https://twitter.com/kompascom/status/1720414055935140337
Fri Nov 03 11:31:52 +0000 2023,1720403415082348858,@SwingerYudding Haaa ntar jadinya lobster indonesia dong bukan garuda indonesia,0,1,0,0,in,1710647844712136704,1720341072508047685,SwingerSohee,https://twitter.com/SwingerSohee/status/1720403415082348858
Fri Nov 03 10:47:15 +0000 2023,1720392186649518417,Ayo Garuda Indonesia https://t.co/XESjFcgUPR,0,0,0,0,in,1305310832906006528,1720392186649518417,Mzlana22,https://twitter.com/Mzlana22/status/1720392186649518417
Fri Nov 03 09:27:28 +0000 2023,1720372108788961376,@5dhany5 @gtobing2903 PS menyelamatkan Garuda Indonesia  😎 https://t.co/J9tRDNnZ2L,0,1,1,2,in,1351232646450475008,1720315362494062988,iam_zelt,https://twitter.com/iam_zelt/status/1720372108788961376
Fri Nov 03 07:31:00 +0000 2023,1720342798451261537,"#ICYMI: On Friday, October 27, 2023, a Garuda Indonesia (GA) Boeing 737-800NG made history by taking off from Jakarta’s Soekarno-Hatta International Airport (CGK) using a blend of jet fuel derived from palm oil.   https://t.co/XfZR1Tnswu",0,0,1,4,en,54515483,1720342798451261537,airwaysmagazine,https://twitter.com/airwaysmagazine/status/1720342798451261537
Fri Nov 03 03:10:51 +0000 2023,1720277331410100429,@ClarionOt7 Selamat pagi Kak. Kami cek untuk GA 402 tanggal 3 November 23 sudah berangkat dari Jakarta di pukul 07.05 WIB dan tiba di Denpasar pada pukul 10.10 WITA. Terima kasih. - Juno,0,0,0,0,in,932517573610037248,1720276629191270624,garuda_cargo,https://twitter.com/garuda_cargo/status/1720277331410100429
Fri Nov 03 03:00:01 +0000 2023,1720274603552190842,Nikmati harga spesial hanya di 3 November 2023 untuk rute domestik pilihan dan dapatkan potongan tambahan hingga Rp700.000!🥳  Masukkan kode promo TGIF saat memilih jadwal penerbangan di aplikasi FlyGaruda dan https://t.co/uhlNsEFfck ✈️  Info lengkap : https://t.co/uyZvfPMmWf https://t.co/G01ap4ioj7,0,2,0,4,in,155418706,1720274603552190842,IndonesiaGaruda,https://twitter.com/IndonesiaGaruda/status/1720274603552190842
Fri Nov 03 02:39:47 +0000 2023,1720269513214820505,Info tiket Piala Dunia U17 Indonésia 2023 #GarudaIndonésia https://t.co/IgWtNMgrbc,0,0,0,1,es,1551796881415884800,1720269513214820505,tentrem66475721,https://twitter.com/tentrem66475721/status/1720269513214820505
Fri Nov 03 02:05:15 +0000 2023,1720260821773869526,@uripacardeul Selamat pagi Kak. Kami informasikan untuk GA 879 penerbangan terdekat tersedia di tanggal 4 dan 7 November 23. Jika berkenan Anda dapat melakukan pengecekan secara berkala melalui kami atau call center. Terima kasih. - Juno,0,0,0,0,in,932517573610037248,1720240444343549974,garuda_cargo,https://twitter.com/garuda_cargo/status/1720260821773869526
Fri Nov 03 02:00:01 +0000 2023,1720259503923384438,Dapatkan manfaat lebih dari Kartu Permata Bank Anda bersama Garuda Indonesia.  Potongan hingga Rp225.000 untuk pembelian tiket di Aplikasi FlyGaruda atau website Garuda Indonesia setiap hari Jumat dan Sabtu.  Info lengkap :  https://t.co/pzChQhFkEV https://t.co/9t9fCcD3tO,0,0,0,1,in,155418706,1720259503923384438,IndonesiaGaruda,https://twitter.com/IndonesiaGaruda/status/1720259503923384438
Fri Nov 03 00:28:32 +0000 2023,1720236483154768215,"@arkhamclinic Garuda indonesia itu berkali-kali bermasalah karena kasus korupsi,berkali-kali di selamatkan APBN yg nota bene itu uang kita.Nggak guna juga punya flag carrier kalau cuma jadi beban,PAILITkan saja,Lebih baik uangnya untuk industri strategis nasional.",0,1,0,1,in,1517330650931826688,1720128502467633260,BoyRembaya,https://twitter.com/BoyRembaya/status/1720236483154768215
Fri Nov 03 00:13:47 +0000 2023,1720232769996116398,"Meski PT Garuda Indonesia (Persero) Tbk (GIIA) mencatatkan kerugian sebesar US$72,38 juta, direktur utama menyebut fundamental bisnis perusahaan penerbangan milik negara ini konsisten tumbuh. Selengkapnya https://t.co/pX49UCSzzN",0,0,0,0,in,1169861863426818048,1720232769996116398,theiconomic,https://twitter.com/theiconomic/status/1720232769996116398
Thu Nov 02 20:30:00 +0000 2023,1720176452816326811,World's 5-Star Airlines:  🇯🇵 All Nippon Airways 🇰🇷 Asiana Airlines 🇭🇰 Cathay Pacific Airways 🇹🇼 EVA Air 🇮🇩 Garuda Indonesia 🇨🇳 Hainan Airlines 🇯🇵 Japan Airlines 🇰🇷 Korean Air 🇶🇦 Qatar Airways 🇸🇬 Singapore Airlines  (Skytrax),0,0,2,2,en,1681250119583412224,1720176452816326811,SILKROAD_FEED,https://twitter.com/SILKROAD_FEED/status/1720176452816326811
Thu Nov 02 15:51:01 +0000 2023,1720106245749702751,A Garuda Indonesia Boeing 737-800NG made history by taking off from Jakarta’s Soekarno-Hatta International Airport using a blend of jet fuel derived from palm oil.   https://t.co/ZJV1wHKE20 https://t.co/6VIUXUX4mq,0,1,9,123,en,54515483,1720106245749702751,airwaysmagazine,https://twitter.com/airwaysmagazine/status/1720106245749702751
Thu Nov 02 14:14:27 +0000 2023,1720081942459412943,"@biyaheree @tanyakanrl Siwi widi kalo g salah, selingkuhan bos garuda indonesia, oplas pake duit rakyat",0,0,0,0,in,1141686745534042112,1720068301039243519,innerduvet,https://twitter.com/innerduvet/status/1720081942459412943
Thu Nov 02 14:03:13 +0000 2023,1720079118119956935,@gfoal @tanyakanrl sisi gelap garuda indonesia kak,0,0,0,0,in,1286925522069405701,1720068301039243519,vnilableu,https://twitter.com/vnilableu/status/1720079118119956935
Thu Nov 02 13:27:18 +0000 2023,1720070075581857834,🌴🛫 Palm oil-powered planes? Indonesia just made it happen! 🙌✈️ Check out how a Garuda Indonesia Boeing 737-800NG made history with its SAF-powered flight. It's a blend worth soaring for! 😉📚 Read more at: https://t.co/nKLhGZADSP #Aviation #Sustainability,0,0,0,0,en,1405957523824386050,1720070075581857834,AirlineHub1,https://twitter.com/AirlineHub1/status/1720070075581857834
Thu Nov 02 12:51:24 +0000 2023,1720061041252692340,Jelajahi Balikpapan bersama Garuda Indonesia yang kini terbang lebih nyaman dengan pesawat berbadan lebar dari Jakarta pada bulan November 2023  Pesan tiketnya segera melalui aplikasi FlyGaruda atau https://t.co/uhlNsEFfck ✈️  #GarudaIndonesia #BecauseYouMatter https://t.co/WTM6l2lvnu,1,1,0,6,in,155418706,1720061041252692340,IndonesiaGaruda,https://twitter.com/IndonesiaGaruda/status/1720061041252692340
Thu Nov 02 12:31:58 +0000 2023,1720056151243686188,"November full senyum kita, banyak tontonan Timnas  Semoga hasilnya juga bikin senyum muehehe  📸Timnasgoal #KitaGaruda 🇮🇩 #GarudaIndonesia #KitaBisa https://t.co/NQGs0vLRJB",0,2,2,8,in,889674071910236160,1720056151243686188,PANDHITADHYASA1,https://twitter.com/PANDHITADHYASA1/status/1720056151243686188
Thu Nov 02 12:19:22 +0000 2023,1720052979766906932,Garuda Indonesia dan Maung Malaysia bersama Palestina.  dua saudara serumpun bersatu dalam kemanusiaan https://t.co/ypL9ukVBDA,0,0,0,1,in,3067131289,1720052979766906932,adi_rossoneri,https://twitter.com/adi_rossoneri/status/1720052979766906932
Thu Nov 02 12:19:14 +0000 2023,1720052949664354804,"Sobat Plus, Laporan keuangan Garuda Indonesia kuartal 3 tahun 2023 sudah keluar. Maskapai ini membukukan untung, tapi masih rugi... 🙃 #aviation #airlines #garudamendunia  https://t.co/CFZmEPRaH6",0,0,1,2,in,876919374,1720052949664354804,IndoAviation,https://twitter.com/IndoAviation/status/1720052949664354804
Thu Nov 02 11:57:31 +0000 2023,1720047483496341630,Kontingen Sanggar Aekhula Kabupaten Nias Barat di Ajak Garuda Indonesia ke GITC https://t.co/LgXf52a4IY,0,0,0,0,in,1592011276028235776,1720047483496341630,prawiranews,https://twitter.com/prawiranews/status/1720047483496341630
Thu Nov 02 11:55:48 +0000 2023,1720047052611109294,"2023-08-07 REPORT: Garuda Indonesia Boeing 737-800 (PK-GNM, built 2014) took substantial tailstrike damage during an aborted bounced landing on runway 10 at Banjarmasin Airport (WAOO). Flight #GA532 from Jakarta went around and returned for a safe landing about 30 min later. No… https://t.co/K9Fd36qjkw",0,1,11,46,en,509346197,1720047052611109294,JacdecNew,https://twitter.com/JacdecNew/status/1720047052611109294
Thu Nov 02 11:52:37 +0000 2023,1720046247657246846,"Tiga maskapai BUMN, Garuda Indonesia, Citilink, Pelita Air akan merger dan menjadi subholding aviasi di bawah InJourney. #bisnisupdate #update #bisnis #text https://t.co/X1vzEyKa8O",0,0,0,2,in,759692754985242625,1720046247657246846,kumparan,https://twitter.com/kumparan/status/1720046247657246846
Thu Nov 02 11:29:53 +0000 2023,1720040526773457046,"@imaAngelic @fucuddle @findormeme Ini dulu thread tentang skandal internal garuda indonesia kayanya, akunnya udah kesuspend yg bikin thread.",0,1,0,2,in,900730350774607876,1719970473474158850,daeyooooooo,https://twitter.com/daeyooooooo/status/1720040526773457046
Thu Nov 02 10:19:20 +0000 2023,1720022774163673572,hhhhhsemangat test today,0,0,0,0,en,1463560747967942656,1720022774163673572,Achmadficky10,https://twitter.com/Achmadficky10/status/1720022774163673572
Thu Nov 02 10:08:18 +0000 2023,1720019996443840760,"#KalianIngetGak Momen ketika Pertamina-Garuda Indonesia uji coba bahan bakar ramah lingkungn 'Bioavtur?', beberapa hari lalu mereka berhasil untuk menggunakan 'Bioavtur' buatan Pertamina pd pesawat komersil Garuda Indonesia dgn tujuan Jakarta-Solo, loh Sobi! #inilahkamiindonesia https://t.co/0Z0FTUzjUM",0,0,0,0,in,1672182397658619905,1720019996443840760,inikamindonesia,https://twitter.com/inikamindonesia/status/1720019996443840760
Thu Nov 02 09:08:55 +0000 2023,1720005051643834617,"@LeilaLylie masyarakat Indonesia sudah berdonasi ke lembaga yg ada kak, klo kakk cari info ada banyak lembaga amal donasi sudah mencapai miliaran rupiah. Pemerintah Indonesia juga telah mengirimkan bantuan dg menggunakan 2 pesawat Hercules dan 1 pesawat Boeing 737 Garuda Indonesia.",0,0,0,2,in,1015045728844910592,1719911726857290049,DimitriYusuf,https://twitter.com/DimitriYusuf/status/1720005051643834617
Thu Nov 02 08:34:38 +0000 2023,1719996427512975546,🇵🇸🇮🇱 Conflict Update  #Indonesia akan bersama #Malaysia untuk mengantar bantuan kemanusiaan ke #Palestine  2 buah Pesawat C-130 Hercules Tentara Nasional Indonesia Angkatan Udara dari Skuadron 31 dan 32 bersama sebuah pesawat Boeing 737 Garuda Indonesia akan menyertai konvoi… https://t.co/x47uIjiIhK,6,14,100,303,in,113764464,1719996427512975546,Avolanza,https://twitter.com/Avolanza/status/1719996427512975546
Thu Nov 02 06:26:39 +0000 2023,1719964216457838933,"Bismillah  Alhamdulillah 🤲 Indonesia dan Malaysia bersama untuk kirim kembali bantuan ke #Gaza - #Palestina 🇵🇸, InsyaAllah di jadwalkan tgl 4-11-2023.  2 buah pesawat C-130 Hercules TNI AU dari Skuadron 31 &amp  32 dan sebuah pesawat Boeing 737 Garuda Indonesia.  #FreePalestine https://t.co/4vLgRHOia7",5,5,171,323,in,1651123026203901952,1719964216457838933,NinzExe07,https://twitter.com/NinzExe07/status/1719964216457838933
Thu Nov 02 06:00:14 +0000 2023,1719957570268324064,"Berkomitmen untuk mengurangi emisi karbon, Garuda Indonesia, merilis penerbangan khusus dengan Sustainable Aviation Fuel (SAF) Bioavtur J2.4 yang diberi nama #FromTheNaturetoFuture. https://t.co/xFJJlq2cRV https://t.co/Yx5d7BJJVS",0,0,0,0,in,1054546782,1719957570268324064,DestinAsianID,https://twitter.com/DestinAsianID/status/1719957570268324064
Thu Nov 02 05:56:25 +0000 2023,1719956610947391663,"Beban Usaha Melonjak, Garuda Indonesia Rugi Rp 1,15 T Kuartal III/2023, Ini Kata Irfan Setiaputra https://t.co/AFiLSrqA1V",0,0,0,0,in,1507307226058223618,1719956610947391663,Jurnalpatroli_,https://twitter.com/Jurnalpatroli_/status/1719956610947391663
Thu Nov 02 05:04:08 +0000 2023,1719943451360522712,#Indonesia kirim bantuan ke #Palestina. 2 buah Pesawat C-130 Hercules TNI AU dari Skuadron 31 &amp  32 bersama sebuah pesawat Boeing 737 Garuda Indonesia akan menyertai konvoi bantuan ini. Akan lepas landas pda 4 November 2023 dan tiba di bandara Mesir pda 6 November 2023. https://t.co/uRvlinMueo,0,0,0,0,in,1560566985561604097,1719943451360522712,Abdullahhoods,https://twitter.com/Abdullahhoods/status/1719943451360522712
Thu Nov 02 04:22:45 +0000 2023,1719933036022919173,Temukan dan dapatkan Tiket Garuda Indonesia Garuda Miles hanya Rp150 di Shopee sekarang juga! https://t.co/WPWx3YVerb #ShopeeID https://t.co/umQVoBPeEy,0,0,0,0,in,1686294082811998209,1719933036022919173,Remi064590,https://twitter.com/Remi064590/status/1719933036022919173
Thu Nov 02 03:34:29 +0000 2023,1719920889347866869,"Kabarkan Kepada  Dunia, Bahwa #Indonesiabersamapalestina  Indonesia dan Malaysia Akan mengirim bantuan kemanusiaan ke Palestina  2 buah Pesawat C-130 Hercules TNI AU dari Skuadron 31 dan 32 Dan Boeing 737 Garuda Indonesia   Thread https://t.co/r6uKaBYAhc",0,1,0,1,in,567004149,1719920889347866869,Yusufayyash,https://twitter.com/Yusufayyash/status/1719920889347866869
Thu Nov 02 03:32:53 +0000 2023,1719920486057193811,"Banyak Utang Swasta menggunakan US.$, lihat perilaku Hutang yang menimpa Garuda Indonesia, selisih Kurs akan selalu menjadi Beban Neraca Keuangan, sementara mereka menjual produknya dalam menggunakan Rupiah yang kemudian dikumpulkan untuk membayar Hutang dalam US.$ #hening",0,1,0,1,in,780554097388687360,1719912856865603828,asboediono_id,https://twitter.com/asboediono_id/status/1719920486057193811
Thu Nov 02 03:29:11 +0000 2023,1719919554888106307,(1/3) DUA buah Pesawat C-130 Hercules Tentera Nasional Indonesia Angkatan Udara dari Skuadron 31 dan 32 bersama sebuah pesawat Boeing 737 Garuda Indonesia akan menyertai konvoi bantuan kemanusiaan ke Palestin. https://t.co/eig3fMsK1R,1,1,22,62,in,1014057168960565248,1719919554888106307,TVPertiwi_MY,https://twitter.com/TVPertiwi_MY/status/1719919554888106307
Thu Nov 02 03:25:02 +0000 2023,1719918512603643922,Fyi : Indonesia bergabung dengan Malaysia untuk mengirimkan bantuan kemanusiaan ke Palestina  2 Pesawat Hercules C-130 TNI Angkatan Udara dari Skuadron 31 dan 32 bersama pesawat Garuda Indonesia Boeing 737 akan mengikuti konvoi bantuan ini.   Ketiga pesawat ini akan lepas landas… https://t.co/qUcd8wGuHd,123,246,3770,7726,in,442477264,1719918512603643922,rahmdess27,https://twitter.com/rahmdess27/status/1719918512603643922
Thu Nov 02 03:22:52 +0000 2023,1719917968954646784,🤍♥️Indonesia bergabung dengan Malaysia untuk mengirimkan bantuan kemanusiaan ke Palestina   2 Pesawat Hercules C-130 TNI Angkatan Udara dari Skuadron 31 dan 32 bersama pesawat Garuda Indonesia Boeing 737 akan mengikuti konvoi bantuan ini https://t.co/4tB1CmK8Ms,0,0,0,1,in,2912716428,1719917968954646784,YShimizudhani,https://twitter.com/YShimizudhani/status/1719917968954646784
Thu Nov 02 03:21:50 +0000 2023,1719917707389436235,KEMASKINI  🇵🇸🇲🇾🇲🇨  Indonesia menyertai Malaysia untuk menghantar bantuan kemanusiaan ke Palestin  2 buah Pesawat C-130 Hercules Tentera Nasional Indonesia Angkatan Udara dari Skuadron 31 dan 32 bersama sebuah pesawat Boeing 737 Garuda Indonesia akan menyertai konvoi bantuan ini,0,1,0,0,in,2304113288,1719917707389436235,sahabatcrew1,https://twitter.com/sahabatcrew1/status/1719917707389436235
Thu Nov 02 02:59:33 +0000 2023,1719912099361804698,"Kuartal III-2023, Pendapatan Garuda Indonesia Group Naik 60 Persen https://t.co/2X5JOkTC02",0,0,0,1,in,41730943,1719912099361804698,VIVAcoid,https://twitter.com/VIVAcoid/status/1719912099361804698
Thu Nov 02 02:25:11 +0000 2023,1719903450019037634,KEMASKINI  Indonesia menyertai Malaysia untuk menghantar bantuan kemanusiaan ke Palestin  2 buah Pesawat C-130 Hercules Tentera Nasional Indonesia Angkatan Udara dari Skuadron 31 dan 32 bersama sebuah pesawat Boeing 737 Garuda Indonesia akan menyertai konvoi bantuan ini  3… https://t.co/m82dxan2Ew,205,148,10088,15879,in,2194068895,1719903450019037634,Marchfoward,https://twitter.com/Marchfoward/status/1719903450019037634
Thu Nov 02 02:12:55 +0000 2023,1719900362453504424,"Garuda Indonesia Rugi Rp 1,15 T Kuartal III/2023  https://t.co/f0CJYkVbqO",4,4,2,4,in,847372542830444544,1719900362453504424,cnbcindonesia,https://twitter.com/cnbcindonesia/status/1719900362453504424
Thu Nov 02 02:00:00 +0000 2023,1719897111700140136,Saatnya #TerbangSehat bersama Garuda Indonesia setiap hari Rabu &amp  Kamis dengan UOB!  Pesan Tiket Anda segera di FlyGaruda App dan website Garuda Indonesia dengan Kartu Kredit UOB serta Gunakan kode promo GAUOB  Info selengkapnya :  https://t.co/QCwBKChKBd https://t.co/j8mTC8f7le,0,1,1,3,in,155418706,1719897111700140136,IndonesiaGaruda,https://twitter.com/IndonesiaGaruda/status/1719897111700140136
Thu Nov 02 01:49:50 +0000 2023,1719894555976507565,"Syamsudin Noor, Wahyuni diterima langsung oleh GM Gapura Angkasa, Pak Eko, GM Garuda Indonesia, Pak Agung, dan GM Pertamina, Pak Hariyanto untuk membahas terkait jalur penerbangan Banjarmasin - Jeddah.  Wahyuni menyampaikan bahwa Kalimantan Selatan memiliki banyak masyarakat",0,1,0,0,in,969065414843015168,1719894552906289378,ImigrasiBJM_,https://twitter.com/ImigrasiBJM_/status/1719894555976507565
Thu Nov 02 00:04:56 +0000 2023,1719868153902309780,"Cita2nya masih sama, pengen ngajak bapak ibu naik business class nya Garuda Indonesia",0,0,0,2,in,3298979497,1719868153902309780,RadenRomeo_,https://twitter.com/RadenRomeo_/status/1719868153902309780
Wed Nov 01 20:07:32 +0000 2023,1719808412903719170,Kuartal III Garuda Indonesia Angkut 14 28 Juta Penumpang https://t.co/zFukn3rIi4,0,0,0,0,in,1090112460,1719808412903719170,jurnascom,https://twitter.com/jurnascom/status/1719808412903719170
Wed Nov 01 19:10:07 +0000 2023,1719793964340088836,Garuda Indonesia Raih Peningkatan Pendapatan 48 32 Persen https://t.co/Jg5fTbpFFa,0,0,0,0,in,1090112460,1719793964340088836,jurnascom,https://twitter.com/jurnascom/status/1719793964340088836
Wed Nov 01 16:43:59 +0000 2023,1719757185633358152,@adearmando61 Ndasmuuu cok,0,0,0,0,in,1712727441507332096,1719521406042698132,GarudaIndo86610,https://twitter.com/GarudaIndo86610/status/1719757185633358152
Wed Nov 01 16:27:35 +0000 2023,1719753057662009405,@r2__u Garuda Indonesia Airlines,0,2,0,0,in,1530823959310217216,1719745838799364599,0nlyhuman,https://twitter.com/0nlyhuman/status/1719753057662009405
Wed Nov 01 15:31:13 +0000 2023,1719738876061942028,I'm marrying an hour or so good luck with your own galery for the words of the reasons I wanna go home and get well soon yaa you can check Garuda Indonesia di dunia dan akhirat kelak,1,1,0,0,en,1479381823994023936,1719738876061942028,speedingjunkie,https://twitter.com/speedingjunkie/status/1719738876061942028
Wed Nov 01 15:03:04 +0000 2023,1719731791962194173,Sok sokan ngaltar padahal alasnya garuda indonesia 😭😭😭☝️☝️☝️,0,0,0,0,in,1324166365633159168,1719731791962194173,tsukienaga,https://twitter.com/tsukienaga/status/1719731791962194173
