created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Nov 07 06:08:38 +0000 2023;1721771623827841374;"@SuperAirJet ribet woi, mana direschedule seenaknya!";0;0;0;0;in;91787333;1704742763403805103;titootito;https://twitter.com/titootito/status/1721771623827841374
Tue Nov 07 05:47:49 +0000 2023;1721766384164835814;"Bener bener ya, ini bandara dan masakapai ngerepotin banget @SuperAirJet @kertajati_ap2 udah bener warga bandung tuh punya bandara husein, segala di pindahin jauh lah buat pesawat jet, nyusahin !!!! https://t.co/4aQNNcilou";0;1;0;0;in;91787333;1721766384164835814;titootito;https://twitter.com/titootito/status/1721766384164835814
Tue Nov 07 05:22:10 +0000 2023;1721759929185550492;"Lowongan Kerja SMA D3 S1 PT Super Air Jet 2024 https://t.co/4sbbX2DtJH https://t.co/c1Q6fidq70";0;0;0;0;in;818555029917315072;1721759929185550492;lowongankerja07;https://twitter.com/lowongankerja07/status/1721759929185550492
Tue Nov 07 05:22:07 +0000 2023;1721759917579653195;"Lowongan Kerja SMA D3 S1 PT Super Air Jet 2024 https://t.co/DAuDXhXcIK https://t.co/LlWXQRErLB";0;0;0;0;in;3998664380;1721759917579653195;roistorez;https://twitter.com/roistorez/status/1721759917579653195
Tue Nov 07 05:01:59 +0000 2023;1721754847937204517;"Rencana liburan ke Medan hingga Surabaya tinggal jalan~ Terbangnya jadi super hemat dengan Super Jet Air dan Batik Air!  https://t.co/egJDLRxhqt  #Bulatkantiketmu #tiketMurah https://t.co/ciEk3Ow4Us";0;2;0;1;in;276788200;1721754847937204517;tiket;https://twitter.com/tiket/status/1721754847937204517
Tue Nov 07 04:47:19 +0000 2023;1721751160804241615;"Lowongan Kerja SMA D3 S1 PT Super Air Jet 2024 https://t.co/gpdvrrnFBf https://t.co/sOXVexIyq5";0;0;0;0;in;861305918;1721751160804241615;mitraloker;https://twitter.com/mitraloker/status/1721751160804241615
Tue Nov 07 02:58:30 +0000 2023;1721723775904076196;"@Tita83079013 super air jet cabin crew";0;0;0;4;fr;1006840774502146049;1721690355350032593;Dedy44169434;https://twitter.com/Dedy44169434/status/1721723775904076196
Tue Nov 07 02:34:17 +0000 2023;1721717680267559253;"@SuperAirJet please tiket ku ini jangan di reschedule😭🙏🏻🙏🏻 apalagi malah jadi majuu pleasee jangaan😭🙏🏻🙏🏻";0;0;0;0;in;1226914611158384641;1719925081709887595;kitagkenal;https://twitter.com/kitagkenal/status/1721717680267559253
Tue Nov 07 01:11:37 +0000 2023;1721696876788076942;"Info loker dari Super Air Jet🌟 Persiapkan diri kalian.  #infoloker #lokerindonesia #lokersma #lokerjabodetabek #lokerjakarta #lokerbogor #lokerdepok #lokerbekasi #lokertangerang #lokerjakpus #lokerjaksel #lokerbanten #lokerjogja #lokerbandung #lokersolo #lokersemarang https://t.co/iSPRLp7Vxy";1;0;0;0;in;1568747397299458048;1721696876788076942;racunyana;https://twitter.com/racunyana/status/1721696876788076942
Tue Nov 07 00:55:30 +0000 2023;1721692819226869997;"@Tita83079013 Kyk pramugari super air jet ya 😁";0;0;0;6;in;1606297334823981056;1721690355350032593;TMSIHOL;https://twitter.com/TMSIHOL/status/1721692819226869997
Tue Nov 07 00:52:55 +0000 2023;1721692168312783012;"@Tita83079013 Super Air Jet, 😊";0;0;0;1;fr;2181898327;1721690355350032593;liewandie;https://twitter.com/liewandie/status/1721692168312783012
Tue Nov 07 00:12:06 +0000 2023;1721681897900970244;"Sedang ingin beli tiket pesawat domestik, tp takut delay. Pesawat apa yg aman dari delay diantara ini?   Air asia? Super air jet?";0;3;0;0;in;1040983745237405697;1721681897900970244;yaudahdehy;https://twitter.com/yaudahdehy/status/1721681897900970244
Mon Nov 06 23:38:09 +0000 2023;1721673355269411088;"@jon_kavanagh @pwrflwzrd @maphumanintent Now = 2Mbpd of aviation fuel.  We don’t have to “ramp” in a super complex way.  The difference between commercial jet fuel and military-grade is an uncomplicated mixing of cheap and available additives. Upward pressure on Jet A-1 prices, but expect air travel to contract anyway.";0;0;0;1;en;293800052;1721557700239061052;kdubbsy;https://twitter.com/kdubbsy/status/1721673355269411088
Mon Nov 06 23:30:54 +0000 2023;1721671530822742333;"@DefenseNigeria you call this old model super tucano air power 😂😂😂😂?  can't Nigeria air force own a j-15 fight jets and etc 😂😂😂";0;4;0;1;en;1255574323823292419;1721492167498027191;dj_gabson;https://twitter.com/dj_gabson/status/1721671530822742333
Mon Nov 06 18:03:24 +0000 2023;1721589109838193008;"@dimamonov77 @GeromanAT @aivars_bersins UKR has mig29’s and SU27’s still using Fox-1’s. US has F-22, 15, 16,18 with Fox 3 and HOBS Fox 2. AESA radars on newer jets. The first and second largest air forces if you count the Navy separate. Like 11 super carriers, SSBNs, cruisers and the like. An army 2-3x UKR + new veh";0;1;0;0;en;1590548604;1721473806336774222;glynns11;https://twitter.com/glynns11/status/1721589109838193008
Mon Nov 06 16:30:30 +0000 2023;1721565732092416322;"@FessPonti lion, super air jet, sriwijaya sih";0;0;0;0;in;1649779328;1721316340022354104;calonn_kamu;https://twitter.com/calonn_kamu/status/1721565732092416322
Mon Nov 06 14:54:24 +0000 2023;1721541547437801960;"Rindu naik super air jet";0;0;0;0;de;1512077886010064899;1721541547437801960;nurfai_said;https://twitter.com/nurfai_said/status/1721541547437801960
Mon Nov 06 13:04:18 +0000 2023;1721513840700203152;"Lowongan Kerja Super Air Jet Minima Lulusan SMA / SMK (Semua Jurusan) Bulan November 2023 https://t.co/JMUemXGLOY";0;0;0;0;in;1121674755868729344;1721513840700203152;kompaskerja;https://twitter.com/kompaskerja/status/1721513840700203152
Mon Nov 06 10:59:13 +0000 2023;1721482364378079574;"@SuperAirJet min saya pesen tiket pekanbaru kuala lumpur itu turunnya di bandara 1 atau 2 ya ?";0;0;0;0;in;1238289023442903041;1721482364378079574;parkloey85;https://twitter.com/parkloey85/status/1721482364378079574
Mon Nov 06 09:51:07 +0000 2023;1721465222828015741;"@SuperAirJet Sy cek blm ada yah";0;0;0;0;in;1568878855825559552;1704742763403805103;goes1179;https://twitter.com/goes1179/status/1721465222828015741
Mon Nov 06 07:35:43 +0000 2023;1721431149719765098;"@clonemesh @indoflyer Mungkin sih Super Air Jet";0;0;0;0;in;149385326;1721334529309503524;akmal_darari;https://twitter.com/akmal_darari/status/1721431149719765098
Mon Nov 06 07:34:58 +0000 2023;1721430962150785104;"@lionairgroup @SuperAirJet  Dimana dan kemana saya bisa berbicara langsung. Your current system suck!";0;0;0;0;in;87417559;1721430962150785104;yoelsiagian;https://twitter.com/yoelsiagian/status/1721430962150785104
Mon Nov 06 07:29:16 +0000 2023;1721429526138527945;"Dear @SuperAirJet  Where can I call you directly. Your current system doesn't help at all.";0;0;0;0;en;87417559;1721429526138527945;yoelsiagian;https://twitter.com/yoelsiagian/status/1721429526138527945
Mon Nov 06 07:27:57 +0000 2023;1721429197263159323;"@SuperAirJet selamat siang. Siang ini saya mendapatkan chat bahwa jadwal penerbangan saya diubah secara sepihak. Menurut ketentuan yang diberlakukan, saya berhak untuk mengubah jadwal penerbangan saya sebanyak 1 kali tanpa dikenakan biaya apapun. Namun tidak dapat saya lakukan. ~";0;0;0;0;in;87417559;1721429197263159323;yoelsiagian;https://twitter.com/yoelsiagian/status/1721429197263159323
Mon Nov 06 07:18:06 +0000 2023;1721426715552239968;"@SuperAirJet mau tanya dong. Harga kelebihan bagasi dari YIA ke BPN berapa per kilonya, ya?";0;0;0;0;in;417063822;1721426715552239968;suhairi4hmad;https://twitter.com/suhairi4hmad/status/1721426715552239968
Mon Nov 06 06:29:32 +0000 2023;1721414494159790205;"Haloo temen-temen, ada ada promo tiket pesawat 15% airlines Batik, Lion, Superairjet dari rate Traveloka untuk semua penerbangan max h-7. Boleh rep aja kalo mau cek harga makasih ugm_fess";0;2;0;1;in;1277749122296983552;1721414494159790205;UGM_FESS;https://twitter.com/UGM_FESS/status/1721414494159790205
Mon Nov 06 06:18:03 +0000 2023;1721411604607356942;"readyy promo tiket pesawat rate traveloka 15% buat airlines batik, lion, superairjet #zonauang";0;0;0;0;in;1527194589765201920;1721411604607356942;outspowken;https://twitter.com/outspowken/status/1721411604607356942
Mon Nov 06 05:38:58 +0000 2023;1721401770151416182;"@SuperAirJet boleh mnta tlng nggak? Sampaikan sama Kru @SuperAirJet layanan LN yaa. Agak normal. Barusan di bandara Juanda wkt pemeriksaan Imigrasi bikin story, merekam, dll padahal udh ad tulisan no camera, ditegor malah Banting paspor didepan petugas. Kebetulan Saya petugasnya.";0;0;0;0;in;2749198411;1721401770151416182;SuhetiJ;https://twitter.com/SuhetiJ/status/1721401770151416182
Mon Nov 06 00:05:02 +0000 2023;1721317730018832670;"@SuperAirJet min saya mau bertanya dengan costumer service karena tidak bisa web check in, buka layanannya jam berapa?";0;0;0;0;in;91083304;1721317730018832670;rizzaas;https://twitter.com/rizzaas/status/1721317730018832670
Sun Nov 05 18:48:27 +0000 2023;1721238059449016799;"INDONESIA'S WORST AIRLINE - SUPER AIR JET https://t.co/xwWztIx8lY #travel";0;0;0;0;en;92034106;1721238059449016799;SonOfTheWinds;https://twitter.com/SonOfTheWinds/status/1721238059449016799
Sun Nov 05 12:54:53 +0000 2023;1721149082981576854;"Bukan syukur isinya cuman baju Tapi pertanggung jawaban @LionAirID @SuperAirJet tentang bagasi yang nyasar kemana";0;0;0;0;in;1234675641015926785;1721148676255703105;aqiiil17;https://twitter.com/aqiiil17/status/1721149082981576854
Sun Nov 05 12:32:12 +0000 2023;1721143374655414318;"@nurgianafeb @SuperAirJet Iya disuruh nunggu Even isinya pakaian sama alat mandi tapi ya tanggung jawabnya dong harus diminta";0;0;0;0;in;1234675641015926785;1721136585830457534;aqiiil17;https://twitter.com/aqiiil17/status/1721143374655414318
Sun Nov 05 12:31:33 +0000 2023;1721143212482670739;"@aqiiil17 @SuperAirJet Astaga bisanya ehh. Trs disuruh nunggu gt?";0;1;0;0;in;1675506771383951360;1721136585830457534;nurgianafeb;https://twitter.com/nurgianafeb/status/1721143212482670739
Sun Nov 05 12:13:16 +0000 2023;1721138608244170775;"@nurgianafeb @SuperAirJet Ga tau nih Katanya disuruh nunggu yang dari bpp ke dua";0;1;0;0;in;1234675641015926785;1721136585830457534;aqiiil17;https://twitter.com/aqiiil17/status/1721138608244170775
Sun Nov 05 12:10:02 +0000 2023;1721137796650561588;"@aqiiil17 @SuperAirJet Kemana terbangnya bagasimu???";0;1;0;0;in;1675506771383951360;1721136585830457534;nurgianafeb;https://twitter.com/nurgianafeb/status/1721137796650561588
Sun Nov 05 12:05:13 +0000 2023;1721136585830457534;"Ga akan pernah naroh bagasi lagi di @SuperAirJet bagasi saya dibawa kemana nih";0;1;0;0;in;1234675641015926785;1721136585830457534;aqiiil17;https://twitter.com/aqiiil17/status/1721136585830457534
Sun Nov 05 10:20:25 +0000 2023;1721110211740766259;"@SuperAirJet Min aplikasominya tolong dong buat ss nya jgn di kunci... saya udah cek in online .. mau ss barcodenya ga bisa... pas mau boarding ilang sendiri";0;0;0;0;in;1115575089104207873;1704742763403805103;jajaka86new;https://twitter.com/jajaka86new/status/1721110211740766259
Sun Nov 05 09:42:02 +0000 2023;1721100550283157774;"Waw, Super Air Jet itu legaa yaaa.. Sangat nyaman utk aku yg kaki nya kepanjangan 🤝🏻";0;4;0;5;in;1198969073461125123;1721100550283157774;onesidedlust;https://twitter.com/onesidedlust/status/1721100550283157774
Sun Nov 05 08:44:31 +0000 2023;1721086074372685827;"Super air jet kena tilang kah ini ?";0;0;0;0;in;1234675641015926785;1721086074372685827;aqiiil17;https://twitter.com/aqiiil17/status/1721086074372685827
Sun Nov 05 07:14:06 +0000 2023;1721063322492236234;"@bejanawaktu Super air jet dari CGK terminal 1A, uda.";1;0;0;0;in;242655603;1721061371864064062;dhilandari;https://twitter.com/dhilandari/status/1721063322492236234
Sun Nov 05 01:34:32 +0000 2023;1720977867801338116;"Hai admin @SuperAirJet Mohon info keberangkatan dari kendari tujuan surabaya dengan nomor penerbangan IU-585 apakah tetap sesuai jadwal jam 11:30 atau ada perubahan?";0;0;0;0;in;1617002006006362112;1720977867801338116;NandaWindira;https://twitter.com/NandaWindira/status/1720977867801338116
Sat Nov 04 22:59:29 +0000 2023;1720938849013203157;"@SuperAirJet mau tanya utk proses cek in no WA no respon";0;0;0;0;in;61213818;1720938849013203157;erlinatris;https://twitter.com/erlinatris/status/1720938849013203157
Sat Nov 04 19:06:56 +0000 2023;1720880325310484886;"@LIM49Spartan @TrentTelenko And blow air with jet engine that Is super important .....chimney effect";0;1;0;4;en;199788696;1720854889696464904;Karel_Hausmajer;https://twitter.com/Karel_Hausmajer/status/1720880325310484886
Sat Nov 04 18:59:48 +0000 2023;1720878528605155609;"@SuperAirJet min, kalo penerbangan inter ketentuannya utk bawa cairan gimana ya?";0;0;0;1;in;1270719124642000899;1720878528605155609;ordinarydinnda;https://twitter.com/ordinarydinnda/status/1720878528605155609
Sat Nov 04 17:34:34 +0000 2023;1720857081870475545;"HOW THE U.S AIR FORCE SUPER TUCANO JET CRASHED IN NEW MEXICO https://t.co/VD5lZ9v92x #A29militaryjet #Aircrash #aircraft #airplane #flighttraining https://t.co/hWn3NAJB6L";0;0;1;0;en;799062336061538305;1720857081870475545;EngineeringAlls;https://twitter.com/EngineeringAlls/status/1720857081870475545
Sat Nov 04 14:34:03 +0000 2023;1720811650742440123;"Bepergian dari Surabaya ke Kuala Lumpur atau sebaliknya, makin mudah karena Super Air Jet menambah frekuensi penerbangan untuk rute ini. https://t.co/jvDd9rWdu0";0;0;0;1;in;23343960;1720811650742440123;kompascom;https://twitter.com/kompascom/status/1720811650742440123
Sat Nov 04 13:36:27 +0000 2023;1720797156255408377;"@FelixSGL1 @strike_bravo_b Super air jet om";0;1;0;1;fr;1145033398882164736;1720658995374178414;yxg_quy;https://twitter.com/yxg_quy/status/1720797156255408377
Sat Nov 04 13:29:02 +0000 2023;1720795287500054649;"@s3_angyeon @h3_oshi 3. Jaenudin Wahid: hobi godain istri warga padahal istrinya spek pramugari super air jet. Punya peliharaan ikan arwana 10cm yang baru mati karena nabrak kaca aquarium. 4. Haris Djaenudin: kades idaman anak muda karena umurnya masih 27an. Hobi ngadain sunmori, anak motor dengan";0;1;0;0;in;1717382306640404480;1720786119556837457;j3llycip;https://twitter.com/j3llycip/status/1720795287500054649
Sat Nov 04 01:10:11 +0000 2023;1720609351163851240;"@SuperAirJet Selamat pagi Saya mau melakukan konfirmasi apakah pesawat Super Air Jet IU 654 Jurusan Solo - Pontianak tanggal 4 November 2023 masih terbang sesuai jadwal?";0;0;0;0;in;2656283299;1720609351163851240;APutraDwijayaID;https://twitter.com/APutraDwijayaID/status/1720609351163851240
Sat Nov 04 00:33:40 +0000 2023;1720600161649569919;"@resutooo @SuperAirJet Ngehe emang nih lion group yg mendingan cuma batik";0;0;0;0;in;81352354;1720584020088750338;glennof;https://twitter.com/glennof/status/1720600161649569919
Sat Nov 04 00:15:30 +0000 2023;1720595591036850329;"@glennof @SuperAirJet Hari2 bermasalah ama lion group wkwk";0;1;0;0;in;225409950;1720584020088750338;resutooo;https://twitter.com/resutooo/status/1720595591036850329
Fri Nov 03 23:29:31 +0000 2023;1720584020088750338;"Nunggu di bandara 3 jam gara2 chat lu ke penumpang salah bege @SuperAirJet";0;1;0;0;in;81352354;1720584020088750338;glennof;https://twitter.com/glennof/status/1720584020088750338
Fri Nov 03 20:42:08 +0000 2023;1720541896429142328;"This jetstream stratusoar raid got me struggling Cuz broo, the only super effective Loomian I got is also weak to air. The moment stratusosr uses jet stream, my eruptidon dies.";0;2;0;4;en;1584987395392507904;1720541896429142328;OmegaSeanIsUsed;https://twitter.com/OmegaSeanIsUsed/status/1720541896429142328
Fri Nov 03 17:24:12 +0000 2023;1720492083314880902;"Chances of your car being targeted by Super maneuverable Air defense Fighter Jet are low but never zero. https://t.co/PbiSAMAVo1";0;0;0;3;en;1243075385954201601;1720492083314880902;Marswalkerr;https://twitter.com/Marswalkerr/status/1720492083314880902
Fri Nov 03 14:50:04 +0000 2023;1720453293443559780;"SUPER AIR JET meningkatkan frekuensi penerbangan dari Surabaya ke Kuala Lumpur menjadi 2 kali sehari https://t.co/wxFGBJbkhT";0;0;0;3;in;888010897980923904;1720453293443559780;angkasareview;https://twitter.com/angkasareview/status/1720453293443559780
Fri Nov 03 14:17:21 +0000 2023;1720445058863046978;"Transnusa udah mulai kek lion sm super air jet niiiy🙂awal2 launching seneng bgt tepat waktu gada delay, skrg udh flight jam 10 malem, delay pula 45 menit anjeng";0;0;0;0;in;44897690;1720445058863046978;UNICORN_no5;https://twitter.com/UNICORN_no5/status/1720445058863046978
Fri Nov 03 14:03:48 +0000 2023;1720441649745317994;"jd nyesel nolak tawaran super air jet bjir🗿 https://t.co/y4R8hWu6xW";0;0;0;0;in;785890089238794240;1720441649745317994;byoba;https://twitter.com/byoba/status/1720441649745317994
Fri Nov 03 13:43:34 +0000 2023;1720436560305492241;"@SuperAirJet min info tanggal 9 nov memang ga ada penerbangan direct YIA - LOP atau gmn? kemarin saya cek masih ada tp sekarang ngga ada sama sekali dan tidak ada tulisan soldout.";0;0;0;0;in;1377124966701785095;1720436560305492241;chasaetlantic;https://twitter.com/chasaetlantic/status/1720436560305492241
Fri Nov 03 08:33:12 +0000 2023;1720358454689497412;"@IrdhiansyahSS @tanyakanrl Halo kak, kakak pernah coba flight yg gitu? Pake batik dan super air jet juga ga? Kalo iya, pindah terminalnya jauh ga ya? -s";0;0;0;0;in;1244299009889427456;1720346619638632595;agirrrlll;https://twitter.com/agirrrlll/status/1720358454689497412
Fri Nov 03 08:32:14 +0000 2023;1720358208500576291;"@vosscitisme Halo kak, kakak pernah coba flight yg gitu? Pake batik dan super air jet juga ga? Kalo iya, pindah terminalnya jauh ga ya? -s";0;0;0;0;in;1244299009889427456;1720348016677409264;agirrrlll;https://twitter.com/agirrrlll/status/1720358208500576291
Fri Nov 03 08:25:09 +0000 2023;1720356427787829686;"@angela_sfr @tanyakanrl Kakak pernah coba kak? Pake batik dan super air jet juga ga? Kalo iya, pindah terminalnya jauh ga ya? -s";0;0;0;0;in;1244299009889427456;1720346619638632595;agirrrlll;https://twitter.com/agirrrlll/status/1720356427787829686
Fri Nov 03 08:25:04 +0000 2023;1720356404366843996;"@maemodeng @tanyakanrl Kakak pernah coba kak? Pake batik dan super air jet juga ga? Kalo iya, pindah terminalnya jauh ga ya? -s";0;0;0;0;in;1244299009889427456;1720346619638632595;agirrrlll;https://twitter.com/agirrrlll/status/1720356404366843996
Fri Nov 03 08:24:53 +0000 2023;1720356361123602432;"@saintisbae @tanyakanrl Kakak pernah coba kak? Pake batik dan super air jet juga ga? Kalo iya, pindah terminalnya jauh ga ya? -s";0;1;0;0;in;1244299009889427456;1720346619638632595;agirrrlll;https://twitter.com/agirrrlll/status/1720356361123602432
Fri Nov 03 08:24:27 +0000 2023;1720356251258036664;"@taehyuqg @tanyakanrl Kakak pernah coba kak? Pake batik dan super air jet juga ga? Kalo iya, pindah terminalnya jauh ga ya? -s";0;1;0;0;in;1244299009889427456;1720346619638632595;agirrrlll;https://twitter.com/agirrrlll/status/1720356251258036664
Fri Nov 03 08:22:26 +0000 2023;1720355741327143283;"@aulitaesik @tanyakanrl Pake batik dan super air jet juga kak? Kalo iya, tolong ditanyain dong, pindah terminalnya jauh ga? -s";0;0;0;0;in;1244299009889427456;1720346619638632595;agirrrlll;https://twitter.com/agirrrlll/status/1720355741327143283
Fri Nov 03 07:34:43 +0000 2023;1720343736130183443;"Super air jet ikutan yaaa🤓 https://t.co/g1ALmIgft6";0;0;0;0;in;1080422318688460800;1720343736130183443;alwaysaugust18;https://twitter.com/alwaysaugust18/status/1720343736130183443
