created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Nov 03 09:06:33 +0000 2023;1720366845365236038;"Today's Top 3 News: Jokowi Talks of IKN's Fate after Leaving Presidency, Batik Air Offers Non-Stop Jakarta-KL Flights https://t.co/1hOAF3V8MR #TempoEnglish";0;0;0;0;en;412819445;1720366845365236038;tempo_english;https://twitter.com/tempo_english/status/1720366845365236038
Fri Nov 03 06:37:21 +0000 2023;1720329298895343713;"Gordon Stewart, COO of Malaysia Airports, joined Chandran Rama Muthy (Batik Air), Yoguchi Akihide (Japan Airlines), Sanjeev K (SITA), &amp  Douglas Carlucci (Oliver Wyman) in discussing the Asia Pacific air travel sector, which is under pressure as passenger traffic recovers rapidly. https://t.co/SArc2Jj3Jh";0;1;0;2;en;386353991;1720329298895343713;MY_Airports;https://twitter.com/MY_Airports/status/1720329298895343713
Fri Nov 03 03:55:02 +0000 2023;1720288450761637922;"bisa²nya tiket lion lebih mahal dari batik air???";0;1;0;0;in;1469599971104018433;1720284965232116206;rajarakyatbiasa;https://twitter.com/rajarakyatbiasa/status/1720288450761637922
Fri Nov 03 00:48:13 +0000 2023;1720241437101461528;"@nuhaamasyhur Hello, it's unfortunate for the challenge encountered. We would like to closely look at the concern raised. Please follow back and share with us via DM your phone number to allow us further. Flora 🌹";0;0;0;0;en;1719844493598355456;1719907711260012616;BatikAirCareL;https://twitter.com/BatikAirCareL/status/1720241437101461528
Thu Nov 02 18:31:36 +0000 2023;1720146658711720282;"@omar_quraishi Look into Batik Air";0;1;0;0;in;118397990;1720054545114710475;Jetnoize;https://twitter.com/Jetnoize/status/1720146658711720282
Thu Nov 02 16:31:14 +0000 2023;1720116367926673717;"sekarang, dulu juga suka banget sama tuh film tapi nontonnya sama mantannya yang pramugari batik air itu. bisa bayangkan? nonton sama siapa, jodohnya sama siapa? hahahaha" gueee cuma geleng geleng denger cerita dia.";0;0;0;0;in;561999159;1720116363451387906;segoogoooreng;https://twitter.com/segoogoooreng/status/1720116367926673717
Thu Nov 02 14:34:26 +0000 2023;1720086971694059795;"Penumpang maskapai penerbangan Batik Air,  Fransiskus Yuni Finolia (32), melaporkan koper miliknya yang disimpan di bagasi pesawat dibobol saat terbang dari Bandara Kualanamu, Sumatera Utara menuju Bandara Soekarno-Hatta, Tangerang. (ld) https://t.co/iR83Xqg9WQ.";0;0;0;4;in;124171593;1720086971694059795;tribunnews;https://twitter.com/tribunnews/status/1720086971694059795
Thu Nov 02 12:15:35 +0000 2023;1720052031065669914;"Maskapai penerbangan Batik Air menambah frekuensi penerbangan Jakarta ke Malaysia, tepatnya ke kota Penang. https://t.co/tJC71844UC";0;0;0;0;in;23343960;1720052031065669914;kompascom;https://twitter.com/kompascom/status/1720052031065669914
Thu Nov 02 12:11:51 +0000 2023;1720051088555131312;"@BatikAir_ID Delay sore ini membuat tiket kereta hangus. Semoga bisa lari ngejar biar tidak hangus lagi";0;0;0;0;in;995921845021888512;1720051088555131312;f_AKBARIDRIES;https://twitter.com/f_AKBARIDRIES/status/1720051088555131312
Thu Nov 02 10:12:01 +0000 2023;1720020933422014770;"@doxusy naikk malindo air kaa (batik air my), tp itu pas mereka baruu bgt buka sih";0;1;0;0;in;1636239622044024833;1719780357258744093;moonjulhui;https://twitter.com/moonjulhui/status/1720020933422014770
Thu Nov 02 09:58:48 +0000 2023;1720017608047829288;"初Batik Air. なんかお洒落てるな。 https://t.co/6z9P9E8ICb";0;0;0;3;ja;30491226;1720017608047829288;rubetimorleste;https://twitter.com/rubetimorleste/status/1720017608047829288
Thu Nov 02 09:08:14 +0000 2023;1720004882780795258;"@joncoupland We would see ads on TV "Proton Wira. Refined by Malaysian technology." We imaged batik air bags.  Today Malaysia makes a lot more cars than Australia.";0;0;1;4;en;408600247;1719993860997161128;rl_keith;https://twitter.com/rl_keith/status/1720004882780795258
Thu Nov 02 08:44:16 +0000 2023;1719998848389795857;"Tamu undangan antara lain petugas kantor Bea Cukai, Karantina Kesehatan Pelabuhan, Stasiun Karantina Ikan dan Pengendali Mutu, Polsek temon Kulon Progo, Maskapai Air asia, Maskapai Batik Air yang semuanya berada di lingkup penugasan di Bandara YIA. https://t.co/fGQzJ0jEVa";0;1;0;0;in;1626063537511493632;1719998393072976304;kp_yogyakarta;https://twitter.com/kp_yogyakarta/status/1719998848389795857
Thu Nov 02 07:07:04 +0000 2023;1719974390530760712;"@tanyakanrl Gampang tinggal naek batik air";0;0;0;0;in;75278246;1719737382726168868;bukalapar;https://twitter.com/bukalapar/status/1719974390530760712
Thu Nov 02 06:05:30 +0000 2023;1719958895479939210;"02/11 Pemeriksaan terhadap produk perikanan Ikan Mumar 45 kg (1 koli), Kembung Jantan 41 kg (1 koli), Tuna ekor kuning 135 kg (3 koli)tuj. Kab. Mimika melalui Bandara Sentani via Batik Air.  #KKPGOID  #KKPThrive  #EkonomiBiru @harimaryadi @JunaidiFQIA @tumpakbenny https://t.co/69dKt8iBqS";0;0;0;2;in;733180943104507904;1719958895479939210;BKIPMJayapura;https://twitter.com/BKIPMJayapura/status/1719958895479939210
Thu Nov 02 05:14:09 +0000 2023;1719945970958680501;"Batik Air Offers Non-Stop Flights from Jakarta to Kuala Lumpur, Penang https://t.co/CHyHJH0FsB #TempoEnglish";0;0;0;0;in;412819445;1719945970958680501;tempo_english;https://twitter.com/tempo_english/status/1719945970958680501
Thu Nov 02 05:04:14 +0000 2023;1719943478376022065;"Naik batik air dapat roti ini enak bgt 😭😭😭😭 https://t.co/ZwGLQ7OICU";0;1;0;0;in;2864296950;1719943478376022065;nnmrdtlucian;https://twitter.com/nnmrdtlucian/status/1719943478376022065
Thu Nov 02 04:59:26 +0000 2023;1719942268742930769;"Batik Air perkenal laluan penerbangan baharu ke Istanbul mulai 9 Februari 2024 | DagangNews https://t.co/0AhqWmTnE4";0;0;0;0;in;4108281914;1719942268742930769;DagangNews;https://twitter.com/DagangNews/status/1719942268742930769
Thu Nov 02 02:52:12 +0000 2023;1719910249497587854;"@nuhaamasyhur Halo kak @nuhaamasyhur. Perihal aktual jadwal penerbangan tersebut kami sarankan langsung menghubungi pihak Maskapai Batik Air melalui nomor whatsapp +6281119380888 (WhatsApp Chat). Terima kasih. -Yuri";0;0;0;0;in;2254654273;1719907711260012616;contactap2;https://twitter.com/contactap2/status/1719910249497587854
Thu Nov 02 02:42:07 +0000 2023;1719907711260012616;"@contactap2 hallo kak mau tanya utk status penerbangan Batik Air ID6830 Rute CGK-KNO apakah sudah mendarat?";0;2;0;1;in;1182843577;1719907711260012616;nuhaamasyhur;https://twitter.com/nuhaamasyhur/status/1719907711260012616
Thu Nov 02 02:39:34 +0000 2023;1719907071309894020;"Batik Air Tawarkan Rute Jakarta ke Kuala Lumpur dan Penang, Terbang 8 Kali per Hari https://t.co/2nVTRDRz6Y #TempoBisnis";0;0;0;0;in;18129942;1719907071309894020;tempodotco;https://twitter.com/tempodotco/status/1719907071309894020
Thu Nov 02 00:54:34 +0000 2023;1719880645344891090;"Tingginya belahan kain stewardess batik air 👀";0;1;0;0;in;124689372;1719880645344891090;HazwaniEdora;https://twitter.com/HazwaniEdora/status/1719880645344891090
Thu Nov 02 00:51:24 +0000 2023;1719879847273812427;"@pliirapliii Hai Kak @pliirapliii, salah satu line check in Batik Air ada di Bandara Soekarno Hatta ya Kak. Selebihnya, disesuaikan dengan ketentuan dari Batik Air. Jadi, silakan konfirmasi ke pihak Batik Air untuk cek daftar Line Check-In Khusus Batik Air. Semoga infonya membantu. Tks -Yuna-";0;0;0;0;in;3272444328;993853352827113473;BNICustomerCare;https://twitter.com/BNICustomerCare/status/1719879847273812427
Thu Nov 02 00:38:04 +0000 2023;1719876493415997633;"@BNICustomerCare hallo kak, saya mau buka rekening taplus dan tertarik dengan kartu co brand batik air. tapi ada yang mau saya tanyakan, untuk special line check in itu di bandara mana saja ya kak? bisa dijelaskan produk nya? https://t.co/bsg2scxnBl";3;4;0;1;in;1260787108173672449;993853352827113473;pliirapliii;https://twitter.com/pliirapliii/status/1719876493415997633
Wed Nov 01 18:16:03 +0000 2023;1719780357258744093;"buset harga tiket batik air my ke seoul sgtlah tidak ngotak, bersyukur bulan Juli kemarin dpt 3.9 PP🥲🥲🥲 https://t.co/OLezekFTeD";0;6;0;1;in;1636239622044024833;1719780357258744093;moonjulhui;https://twitter.com/moonjulhui/status/1719780357258744093
Wed Nov 01 14:51:25 +0000 2023;1719728856356319427;"Setelah di pikir2 kenapa gw tiket balik nya kenapa ga beli BatikAir aja ya  Udah include Bagasi 20Kg+makan berat lagi dan ada IFE nya  Tapi sudah kebeli tiket nya ya sudah https://t.co/m1eBZQNnGp";0;0;0;0;in;1210121807639900160;1719728856356319427;bimaiboifrend;https://twitter.com/bimaiboifrend/status/1719728856356319427
Wed Nov 01 14:08:57 +0000 2023;1719718171677282487;"Ini web Batik Air error ya? Ko ngirim boarding pass ke email ga sampe2 @BatikAirINA";0;0;0;0;in;1314065161708138496;1719718171677282487;iqbalidjean;https://twitter.com/iqbalidjean/status/1719718171677282487
Wed Nov 01 12:36:54 +0000 2023;1719695004623663126;"@airasia @bigpaymeapp hi my flight are cancelled by airlines on 28th august but i have not received any refund until now, book batik air through air asia on 28th august , they said payment will be refund immediately but i checked on bigpay there is no refund received.";0;12;0;2;en;123273801;1719695004623663126;fhazila;https://twitter.com/fhazila/status/1719695004623663126
Wed Nov 01 11:48:22 +0000 2023;1719682791351423067;"@trulycheols Halooo. Maaf bgt baru balas chat nya. Aku chat lewat email cs batik air yaaa.";0;0;0;0;in;981195709226434561;1685307509048066048;upickaboo;https://twitter.com/upickaboo/status/1719682791351423067
Wed Nov 01 10:46:46 +0000 2023;1719667289845330200;"@Karen_Mackle Flying with Batik air.";0;0;0;2;en;1243837972383805440;1719653036367475110;TaniaLe84494434;https://twitter.com/TaniaLe84494434/status/1719667289845330200
Wed Nov 01 10:35:12 +0000 2023;1719664378226921803;"@yuriestax @BatikAirINA Malu maluin banget batikair. Gak mau naik ahh";0;0;0;0;in;244407509;1719660989631926602;sionsmommy;https://twitter.com/sionsmommy/status/1719664378226921803
Wed Nov 01 10:20:21 +0000 2023;1719660643945766981;"@fxwxb Batik air better. Ada 20kg free lagi";0;0;0;0;in;1278190353460289537;1719556066990833884;nenanue_;https://twitter.com/nenanue_/status/1719660643945766981
Wed Nov 01 09:56:16 +0000 2023;1719654582488609130;"Batik Air Malaysia Nov 2023 Seoul Service Reductions https://t.co/bPLR3uZxWa";0;0;0;1;in;1501687576503017473;1719654582488609130;aeroroutes;https://twitter.com/aeroroutes/status/1719654582488609130
Wed Nov 01 09:50:11 +0000 2023;1719653051014042063;"Mulai 10 November 2023 #BatikAir membuka Rute Baru dari Bali menuju Adelaide (PP) Terbang setiap Senin dan Jumat, plus jatah Bagasi 20kg (Gratis)";0;0;0;2;in;1708736972481798144;1719653051014042063;setiawan0894;https://twitter.com/setiawan0894/status/1719653051014042063
Wed Nov 01 09:15:24 +0000 2023;1719644296318742794;"@zhasqiaputriF wkwkwkw kerja mulu, yg kaya raya batik air zhasss";0;1;0;0;in;427224002;1719612197016629684;knowutami;https://twitter.com/knowutami/status/1719644296318742794
Wed Nov 01 03:23:45 +0000 2023;1719555800610533514;"Too bad, we can avoid but to boycott is hard. Some ppl still need their services. For me, I will try to avoid using their services especially for international flight. For local, sometimes Batik Air price more cheaper than AA. So rajin² laa survey tix flight.";0;1;0;0;en;872647810486648832;1719555800610533514;LoveLilMeowMeow;https://twitter.com/LoveLilMeowMeow/status/1719555800610533514
Wed Nov 01 03:00:03 +0000 2023;1719549835395682431;"Kertajati International Airport officially opened on Sunday (10/29). Currently, there are seven domestic flight routes departing and heading to Kertajati airport through several airlines, such as Citilink, Indonesia AirAsia, Batik Air, Lion Air, and Super Air Jet.  #SEAToday https://t.co/x4fZBxXv2y";0;0;1;2;en;1314830750533865472;1719549835395682431;seatodaynews;https://twitter.com/seatodaynews/status/1719549835395682431
Wed Nov 01 02:52:01 +0000 2023;1719547813863068005;"@txttransportasi Mungkin tingkatkan dulu keamanan dan kenyamanan penumpang. =/ 11/4/2023 Seorang penumpang Batik Air bernama Leni Sidabutar mengeluh koper miliknya dijebol dan diacak-acak, bahkan handphone (HP) serta beberapa barang miliknya hilang. di Bandara Soetta.  https://t.co/GbpgYAOCAt";0;0;0;0;in;86895961;1719534729723351047;bambang314;https://twitter.com/bambang314/status/1719547813863068005
Wed Nov 01 02:35:20 +0000 2023;1719543616451104831;"Emirates codeshares with Batik Air https://t.co/9t9okLz21Q via @TTRWeekly";0;0;0;0;en;468066293;1719543616451104831;TTRWeekly;https://twitter.com/TTRWeekly/status/1719543616451104831
Tue Oct 31 18:08:45 +0000 2023;1719416131126218847;"@flightradar24 @infiniteflight Batik Air A320 https://t.co/jtk3BI4Lqn";0;0;0;0;in;47826002;1716836069847552300;Jalansantaii;https://twitter.com/Jalansantaii/status/1719416131126218847
Tue Oct 31 13:54:53 +0000 2023;1719352245073179115;"@SteelTKing98 @JustinTWJ cuba cek mas dan batik air, byk kali lebih murah atau hampir sama.. lagi2 kalau kena tambah luggage";0;0;0;0;in;24143253;1719257993500606489;janithegreat;https://twitter.com/janithegreat/status/1719352245073179115
Tue Oct 31 11:23:48 +0000 2023;1719314221668958217;"Batik air the best";0;0;0;0;in;287730143;1719314221668958217;raidazrul;https://twitter.com/raidazrul/status/1719314221668958217
Tue Oct 31 11:17:44 +0000 2023;1719312695604977784;"DGCA approved international schedule.  🔴Total 2,336 weekly flights  🔴Last winter, it was 2,136 weekly flights.  🔴This means 9.5% increase compared to previous Winter.  🔴In total, 80 airlines will connect to 50 countries.  🔴New airlines added : Air Peace, Batik Air, ITA… https://t.co/YS0lSorMdv";0;0;7;111;en;1487013620508549125;1719312695604977784;ArenaJet;https://twitter.com/ArenaJet/status/1719312695604977784
Tue Oct 31 11:09:25 +0000 2023;1719310601850331211;"Elevate Your Journey with Batik Air’s Frequent Flyer Program - Where Loyalty Takes Flight!  @KWGroupPakistan is the GSA of @batikair in Pakistan. https://t.co/nRdVUda61b";0;0;0;0;en;1701826915026530304;1719310601850331211;KWGroupPakistan;https://twitter.com/KWGroupPakistan/status/1719310601850331211
Tue Oct 31 11:07:15 +0000 2023;1719310057165541613;"@k3_omatsu @i3_nsung dan sebenarnya balik lagi ke persepsi, persebaya, perokok tergantung motif, ntah ke atas, bawah, batik, air, penerbangan ada juga perjamuan. Karena 3 poin utama tadi jadilah poin poin coffee yang mana sangat berpengaruh untuk kemajuan bangsa bangsa negara berkembang biak was-was";0;3;0;0;in;1717382306640404480;1719075628321005641;j3llycip;https://twitter.com/j3llycip/status/1719310057165541613
Tue Oct 31 10:28:49 +0000 2023;1719300385226297745;"@makemytripcare @makemytrip , thanks for not replying on email and bothering to call back. I have resolved by problem myself. Batik has reply to this thread , please save the number for future use as your team do not have the number to connect to Batik Air.";0;1;0;0;en;2938299962;1718516445871751499;SaviChh11;https://twitter.com/SaviChh11/status/1719300385226297745
Tue Oct 31 10:16:14 +0000 2023;1719297216756715811;"New :  - International flights to and from India to jump by over 9% in winters at 2336 per week yoy per @DGCAIndia  - Air Peace, Batik Air, Belavia, EL AL Israel, ITA Airways, Neos, NOK, Uganda Airlines new additions while Air Austral,Salam Air &amp  Yemen Airways exited  ✈️ https://t.co/V7TMPTcO66";1;2;4;50;en;138142342;1719297216756715811;shukla_tarun;https://twitter.com/shukla_tarun/status/1719297216756715811
Tue Oct 31 06:48:11 +0000 2023;1719244860157214967;"Emirates ve Batik Air iş birliğini geliştiyor  https://t.co/I48W9CU6AF https://t.co/qZJAhmHV6X";0;0;0;0;tr;253074281;1719244860157214967;mevlutzor;https://twitter.com/mevlutzor/status/1719244860157214967
Tue Oct 31 05:49:03 +0000 2023;1719229979731619885;"31/10 Pemeriksaan terhadap produk perikanan Ikan Salem 30 kg (1 koli)tuj. DKI Jakarta melalui Bandara Sentani via Batik Air. #KKPGOID #KKPThrive #EkonomiBiru @harimaryadi @JunaidiFQIA @tumpakbenny https://t.co/eTygryGc2t";0;0;0;1;in;733180943104507904;1719229979731619885;BKIPMJayapura;https://twitter.com/BKIPMJayapura/status/1719229979731619885
Tue Oct 31 05:46:15 +0000 2023;1719229272941044211;"31/10 Pemeriksaan terhadap produk perikanan Tuna Loin 1.518 kg (44 koli)tuj. Kab. Gowa melalui Bandara Sentani via Batik Air.     #KKPGOID  #KKPThrive  #EkonomiBiru @harimaryadi @JunaidiFQIA @tumpakbenny https://t.co/gSquWDiXRj";0;0;0;4;in;733180943104507904;1719229272941044211;BKIPMJayapura;https://twitter.com/BKIPMJayapura/status/1719229272941044211
Tue Oct 31 04:29:54 +0000 2023;1719210059048313325;"Anyone pernah beli tix batik air guna traveloka? Ada nak tanya🥹";0;0;0;0;in;249902141;1719210059048313325;hzqqqqq;https://twitter.com/hzqqqqq/status/1719210059048313325
Tue Oct 31 04:28:17 +0000 2023;1719209653224251690;"@klikmbcofficial Batik air tambah rute baru noted untuk jalan jalan kerute Adelaide beli ticketnya di MMBC dapat updatenya dan dapat diskonnya.";0;0;0;1;in;1633644329192525825;1719169456986087552;dewie_widia;https://twitter.com/dewie_widia/status/1719209653224251690
Tue Oct 31 03:09:24 +0000 2023;1719189803781234999;"Mulai 10 November 2023 #BatikAir membuka Rute Baru dari Bali menuju Adelaide (PP) Terbang setiap Senin dan Jumat, plus jatah Bagasi 20kg (Gratis)";0;0;0;3;in;1708736972481798144;1719189803781234999;setiawan0894;https://twitter.com/setiawan0894/status/1719189803781234999
Tue Oct 31 02:35:14 +0000 2023;1719181204518588836;"@klikmbcofficial Rute baru batik air 😍 kuyy pesen tiketnya di MMBC";0;0;0;1;in;1633642472479035393;1719169456986087552;leonykha;https://twitter.com/leonykha/status/1719181204518588836
Tue Oct 31 02:28:44 +0000 2023;1719179568412754168;"Terbang setiap Senin dan Jumat, plus jatah Bagasi 20kg (Gratis)  Bali ➜ Adelaide Pkl. 00.45 - 08.30 Adelaide ➜ Bali Pkl. 09.50 - 13.00  Yuk pesan tiket #BatikAir melalui https://t.co/HccX6ISYOB atau Download #SuperAppsMMBC di PlayStore https://t.co/2sS5jamU10  Salam sukses. https://t.co/a8naUA8qoG";0;0;0;3;in;1656916126805417984;1719179568412754168;gustavommb48706;https://twitter.com/gustavommb48706/status/1719179568412754168
Tue Oct 31 02:25:26 +0000 2023;1719178736682320094;"Yuk pesan tiket #BatikAir melalui https://t.co/5js0zvG38G atau Download #SuperAppsMMBC di PlayStore https://t.co/MBhGuXhVuo  Salam sukses";0;0;0;0;in;1040439516;1719178733918314983;ibnuhajaaaar;https://twitter.com/ibnuhajaaaar/status/1719178736682320094
Tue Oct 31 02:25:25 +0000 2023;1719178733918314983;"Mulai 10 November 2023 #BatikAir membuka Rute Baru dari Bali menuju Adelaide (PP)  Terbang setiap Senin dan Jumat, plus jatah Bagasi 20kg (Gratis)  Bali ➜ Adelaide Pkl. 00.45 - 08.30 Adelaide ➜ Bali Pkl. 09.50 - 13.00 https://t.co/4gIzcZGcnl";0;1;0;2;in;1040439516;1719178733918314983;ibnuhajaaaar;https://twitter.com/ibnuhajaaaar/status/1719178733918314983
Tue Oct 31 02:17:30 +0000 2023;1719176740524921179;"Mulai 10 November 2023 #BatikAir membuka Rute Baru dari Bali menuju Adelaide (PP) Terbang setiap Senin dan Jumat, plus jatah Bagasi 20kg (Gratis)  Yuk pesan tiket #BatikAir melalui https://t.co/3gCM2GCAAP atau Download #SuperAppsMMBC di PlayStore https://t.co/OAiAeU5nyM https://t.co/MWei85glt0";0;0;0;3;in;1633649081741635587;1719176740524921179;retnasusanti211;https://twitter.com/retnasusanti211/status/1719176740524921179
Tue Oct 31 02:11:21 +0000 2023;1719175195439911290;"@klikmbcofficial 😎😎#klikmbc #batikair";0;0;0;1;qme;1633450629573259265;1719169456986087552;Fatih_hamzahh31;https://twitter.com/Fatih_hamzahh31/status/1719175195439911290
Tue Oct 31 02:10:47 +0000 2023;1719175051382272358;"@klikmbcofficial #BatikAir membuka Rute Baru dari Bali menuju Adelaide (PP) segera pesan di MMBC TRAVEL";0;0;0;1;in;1703596623891505152;1719169456986087552;rummi14826;https://twitter.com/rummi14826/status/1719175051382272358
Tue Oct 31 02:10:06 +0000 2023;1719174877419376765;"Yuk pesan tiket #BatikAir melalui https://t.co/JaH85YMFqf atau Download #SuperAppsMMBC di PlayStore https://t.co/WhBDWUtVKq";0;0;0;5;in;1633450629573259265;1719174877419376765;Fatih_hamzahh31;https://twitter.com/Fatih_hamzahh31/status/1719174877419376765
Tue Oct 31 02:04:51 +0000 2023;1719173558403039309;"gila parah bgt batik air, ngecancel jadwal seenak jidat. terbang jam 12.20, dicancel jam 9.00";0;2;0;0;in;476765911;1719173558403039309;pratistaas;https://twitter.com/pratistaas/status/1719173558403039309
Tue Oct 31 01:48:34 +0000 2023;1719169459443913036;"Yuk pesan tiket #BatikAir melalui https://t.co/a80XuTI9Yd atau Download #SuperAppsMMBC di PlayStore https://t.co/0edd0ASUIx  Salam sukses.";0;0;10;10;in;90622905;1719169456986087552;klikmbcofficial;https://twitter.com/klikmbcofficial/status/1719169459443913036
Tue Oct 31 01:48:33 +0000 2023;1719169456986087552;"Mulai 10 November 2023 #BatikAir membuka Rute Baru dari Bali menuju Adelaide (PP) Terbang setiap Senin dan Jumat, plus jatah Bagasi 20kg (Gratis)  Bali ➜ Adelaide Pkl. 00.45 - 08.30 Adelaide ➜ Bali Pkl. 09.50 - 13.00 https://t.co/2qwViWVBBs";2;22;25;26;in;90622905;1719169456986087552;klikmbcofficial;https://twitter.com/klikmbcofficial/status/1719169456986087552
Tue Oct 31 00:21:07 +0000 2023;1719147453113667693;"Batik Air membuka penerbangan Yogyakarta - Kuala Lumpur pp.  Yogyakarta Kulonprogo (YIA) – Kuala Lumpur (KUL) ID-7187 07.00     10.20     Selasa, Kamis, Sabtu  Kuala Lumpur (KUL) – Yogyakarta Kulonprogo (YIA) ID-7186 11.05     12.20     Selasa, Kamis, Sabtu https://t.co/uJT2DSDR73";0;0;1;3;in;888010897980923904;1719147453113667693;angkasareview;https://twitter.com/angkasareview/status/1719147453113667693
Tue Oct 31 00:10:03 +0000 2023;1719144668028658038;"kenapa ya batik air dmk-jkt di traveloka ga dapet makanan 🥲 @BatikAirINA @traveloka";0;1;0;0;in;1171661810;1719144668028658038;weare_tvxq;https://twitter.com/weare_tvxq/status/1719144668028658038
